hour, name , Allocated D , Allocated G
6, parent1agent2, 0.773187630172637, 0.06911597162201967
6, parent1agent4, 0.8215118570584268, 0.06918658695716841
6, parent0agent2, 0.5246630347600038, 0.06906164985915787
6, parent4agent3, 0.4173455958318211, 0.0690853070326201
6, parent1agent0, 0.9181603108300064, 1.6397570805758646
6, parent3agent1, 0.9121982308895521, 1.6370938000119524
6, parent3agent4, 0.8048807919613694, 0.06917831691468795
6, parent0agent0, 0.7631462323781874, 1.6367508628528964
6, parent2agent4, 0.6282149495152676, 0.06915258054538123
6, parent4agent2, 0.3875351961295482, 0.06930158944320344
6, parent1agent1, 0.6765391764010573, 1.6427716460049446
6, parent0agent4, 0.8585395114254607, 0.06928866440346328
6, parent4agent1, 0.5663975943431857, 1.6430169102917025
6, parent2agent2, 0.5798907226294777, 0.0692652678515178
6, parent4agent4, 0.47696639523636697, 0.06922047796150309
6, parent2agent0, 0.8698360839442167, 1.6412166965611499
6, parent0agent3, 0.6200563138072772, 0.06909287810961867
6, parent3agent0, 0.6975633530331867, 1.6427457835074304
6, parent3agent3, 0.8585395114254608, 0.06869085604035405
7, parent2agent0, 1.2911015614875303, 2.0858725346193747
7, parent2agent1, 1.3708607313091536, 2.0765843446944285
7, parent1agent1, 0.9478416272689194, 2.075997234829558
7, parent0agent0, 1.055883057004311, 2.087999612558009
7, parent4agent1, 1.169601050218672, 2.0852656886897165
7, parent0agent1, 1.345103198705492, 2.0720885471546118
7, parent3agent4, 0.9358708153317155, 0.2942990727133352
7, parent0agent3, 0.9181591800037487, 0.294799484921308
7, parent3agent3, 1.0189621494032228, 0.2947192587088203
7, parent0agent4, 1.0604738529043298, 0.2953929113962783
7, parent1agent0, 0.9400724336027809, 2.075504507027283
7, parent3agent1, 1.07581411482057, 2.0760397313930534
7, parent2agent4, 0.9820347784287392, 0.29388034828785586
7, parent1agent2, 0.9478416272689195, 0.29494799049699655
7, parent3agent2, 1.027708605621276, 0.29472344070185663
7, parent3agent0, 0.9927227807490628, 2.079798790217502
7, parent1agent4, 1.1848020340861496, 0.29451092643919763
7, parent4agent4, 0.8187207351530704, 0.29453610955165976
7, parent4agent0, 0.803629108698636, 2.07820041711874
7, parent1agent3, 0.64872767112258, 0.29370744576962693
7, parent4agent2, 0.8715414277435911, 0.2942431073721942
7, parent2agent3, 1.0518240520226598, 0.29385689060210074
7, parent2agent2, 1.0617939482503627, 0.295019836082078
7, parent0agent2, 0.9962027103040675, 0.2945380544046559
7, parent4agent3, 0.6942148169039859, 0.29498178266330505
8, parent2agent0, 1.209779704356712, 2.2866986899123534
8, parent4agent4, 1.2108357341421339, 0.4888351530979743
8, parent0agent1, 1.2088538809269775, 2.292884073761379
8, parent4agent3, 1.210047774703924, 0.48729647148695066
8, parent1agent4, 1.2109782713883788, 0.4877217156967954
8, parent0agent3, 1.210898228300705, 0.48787550919433126
8, parent4agent0, 1.210026178295965, 2.2871885631969935
8, parent3agent2, 1.2097656718748915, 0.4883599255600522
8, parent1agent1, 1.2072062659232803, 2.2905507926041504
8, parent2agent2, 1.210823259145726, 0.48835003767666113
8, parent2agent3, 1.2104784235248116, 0.4893147229118571
8, parent4agent1, 1.2110740411572616, 2.2946074257689206
8, parent0agent0, 1.2113845977441293, 2.2910123132850044
8, parent3agent3, 1.208160783926433, 0.4875805156114633
8, parent3agent0, 1.2104865059748477, 2.2916873988007276
8, parent0agent4, 1.2085174432553578, 0.488284526578652
8, parent4agent2, 1.2063053164051705, 0.4876679236329435
8, parent3agent4, 1.2065796779282545, 0.48755998767666664
8, parent1agent3, 1.206582773284565, 0.4902699623229446
8, parent1agent0, 1.208320588903023, 2.299306462663637
8, parent0agent2, 1.2072645682340553, 0.4878891521787017
8, parent3agent1, 1.2103962486218176, 2.2862812137430417
8, parent2agent1, 1.2075714482201443, 2.2897165497472
8, parent1agent2, 1.212556335888575, 0.49034280684549647
8, parent2agent4, 1.2111723311196112, 0.4887841592918542
9, parent3agent0, 0.9000719061310382, 1.3979721069876483
9, parent4agent4, 0.8978920346157306, 0.5632945660601398
9, parent1agent2, 0.8954345323534609, 0.562467161882665
9, parent1agent1, 0.899811938037036, 1.3931897794285821
9, parent1agent3, 0.8933108219753229, 0.5623753806600267
9, parent4agent3, 0.8977405420641177, 0.563587705268718
9, parent0agent1, 0.8955134314981432, 1.3994759386036855
9, parent1agent0, 0.8957391760966743, 1.401463188132824
9, parent0agent2, 0.8981800073625263, 0.5628381651476855
9, parent4agent2, 0.8974516950969577, 0.5656383720311152
9, parent0agent0, 0.8958383586279767, 1.3996997860857983
9, parent0agent3, 0.8973404093560099, 0.5620385905890107
9, parent4agent0, 0.8960854886997359, 1.4003716950052327
9, parent2agent4, 0.8983511578327652, 0.5624187941376894
9, parent3agent1, 0.8977445020091788, 1.400362451554056
9, parent2agent1, 0.8996545565417845, 1.3996718830844066
9, parent2agent3, 0.8986478018576145, 0.5636211394650253
9, parent3agent4, 0.8974222627606296, 0.5640529659716975
9, parent3agent2, 0.900637365670267, 0.5653800008171902
9, parent3agent3, 0.8968440369641822, 0.5625487292158968
9, parent2agent2, 0.8988859859861228, 0.5615954369240026
9, parent2agent0, 0.9001019296864962, 1.3975833172536098
9, parent4agent1, 0.8979105393094067, 1.4019650433656374
9, parent0agent4, 0.8984064191922881, 0.5633697565095285
9, parent1agent4, 0.8947805459878498, 0.562815491531443
10, parent0agent3, 0.9519445654432888, 0.5575057683266812
10, parent0agent1, 0.9492841865108035, 1.540403429766767
10, parent1agent3, 0.9518160314075642, 0.5553359065659378
10, parent2agent3, 0.948074119540081, 0.5564561878293526
10, parent2agent2, 0.950558400749731, 0.5537003160971216
10, parent2agent4, 0.9481273169265203, 0.5576469636394011
10, parent3agent2, 0.9509075142548039, 0.5542612783504177
10, parent4agent1, 0.9495739580617184, 1.5398360364980865
10, parent0agent2, 0.9539499857084885, 0.5574425836347572
10, parent4agent4, 0.9485045537572576, 0.555172951962209
10, parent2agent1, 0.9502380103472446, 1.5413227228447006
10, parent1agent2, 0.9487990783701853, 0.5547301992389045
10, parent4agent3, 0.9523218642237954, 0.5550082127815625
10, parent0agent0, 0.950205613701077, 1.5327154137581125
10, parent1agent0, 0.9488872298740862, 1.544918030011104
10, parent4agent2, 0.9515929787127438, 0.5555986030790717
10, parent1agent4, 0.9486189987100117, 0.558253976599176
10, parent3agent3, 0.9517060560317466, 0.5539127231910361
10, parent2agent0, 0.9488684937408595, 1.539610768044948
10, parent4agent0, 0.950233027773365, 1.5443240053025653
10, parent3agent4, 0.9505688974389528, 0.5556669179254627
10, parent0agent4, 0.948625093712785, 0.554915324335356
10, parent3agent1, 0.9493954957386997, 1.5457889692928328
10, parent3agent0, 0.9509685542765697, 1.544509197027851
10, parent1agent1, 0.9473266970644889, 1.5420602359734603
11, parent2agent3, 1.0542331189156386, 0.5951621917651255
11, parent4agent1, 1.0570370397475761, 1.7473960955531338
11, parent3agent3, 1.0509161916497054, 0.600034170276395
11, parent1agent4, 1.0569195273438308, 0.5965064808447452
11, parent2agent4, 1.0549875903702108, 0.595760303912843
11, parent1agent1, 1.0553480333929806, 1.742556056029573
11, parent0agent3, 1.0592141852797814, 0.5984989967867749
11, parent0agent4, 1.0545532742737602, 0.5972002250627397
11, parent0agent1, 1.05757939971989, 1.7405364081755599
11, parent3agent1, 1.0531138974937626, 1.7464460664191745
11, parent2agent2, 1.0542987118790423, 0.5973729364730778
11, parent1agent2, 1.0563665356188596, 0.5974857020705004
11, parent3agent2, 1.0563099287076418, 0.5978805309145442
11, parent3agent4, 1.0590128271645025, 0.5962619755705644
11, parent2agent0, 1.0578112426374142, 1.7459297462226393
11, parent1agent3, 1.0556345751543295, 0.5977010373234888
11, parent4agent4, 1.0549020894026597, 0.5974215836848241
11, parent4agent2, 1.0597626880907296, 0.5976664865363445
11, parent4agent0, 1.0586881953226779, 1.7438872074048275
11, parent0agent2, 1.057962560991122, 0.5971565994141561
11, parent4agent3, 1.0565477461412645, 0.5982554293333745
11, parent2agent1, 1.0558581096370374, 1.744210486185338
11, parent0agent0, 1.0561267972037092, 1.7395868794129234
11, parent3agent0, 1.0559074987589072, 1.747640635934165
11, parent1agent0, 1.0563993531139215, 1.7469368867041282
12, parent1agent2, 1.1605748809666963, 0.7760965718999596
12, parent2agent0, 1.1632080783672483, 1.7432619723547012
12, parent3agent0, 1.1627775960183477, 1.7410178189500127
12, parent4agent0, 1.1621334192650707, 1.7383271937351104
12, parent2agent1, 1.1618442008652672, 1.74241385396511
12, parent2agent4, 1.1614049930378791, 0.7773474149056461
12, parent2agent3, 1.1650017092273195, 0.7743921792032804
12, parent1agent3, 1.1601287747176754, 0.7767878662918765
12, parent3agent4, 1.1669293398141383, 0.7759048642911831
12, parent3agent2, 1.1618203698294591, 0.772338574299205
12, parent1agent1, 1.1603658514020956, 1.7387686700957317
12, parent0agent3, 1.1612325242500234, 0.7786267898224817
12, parent4agent1, 1.1599805459140085, 1.738162085067503
12, parent2agent2, 1.1597388662470351, 0.7747487810731504
12, parent4agent3, 1.1616253021158247, 0.7744955076744418
12, parent0agent0, 1.1590645988280426, 1.7401728636482463
12, parent4agent4, 1.1616900553460405, 0.773639475059528
12, parent0agent4, 1.1617806356205307, 0.7775799698120541
12, parent3agent3, 1.1656647701303384, 0.7765783415069814
12, parent1agent4, 1.1585665725705463, 0.7755192550078148
12, parent1agent0, 1.1606129575357798, 1.741160237640583
12, parent0agent2, 1.1601466649934637, 0.7740493418009532
12, parent3agent1, 1.1597931211082326, 1.742524087750593
12, parent4agent2, 1.162658630622775, 0.7750564578095818
12, parent0agent1, 1.1569477171668638, 1.7367220022949765
13, parent3agent2, 1.5785316007539332, 0.9869825548251852
13, parent1agent4, 1.5761901453708422, 0.9883511099138772
13, parent0agent2, 1.5767815615104308, 0.9888078781225964
13, parent4agent3, 1.575396593046254, 0.9859485290817269
13, parent2agent3, 1.578126626751178, 0.9875604119690884
13, parent1agent3, 1.58008728757498, 0.9902607390626631
13, parent4agent2, 1.5774964276976853, 0.9877648592421069
13, parent3agent4, 1.575432914021523, 0.9840082769969328
13, parent4agent4, 1.5779705895528986, 0.9848567409654003
13, parent4agent0, 1.581330088232536, 2.4650203448312276
13, parent2agent1, 1.5811363808016998, 2.4653616150292663
13, parent1agent0, 1.5801128513045166, 2.4621324322608316
13, parent0agent3, 1.5813292565346457, 0.9883444734773219
13, parent1agent2, 1.579387813765822, 0.9865856313761192
13, parent4agent1, 1.5792170518695048, 2.46601723910495
13, parent3agent0, 1.5817109997779306, 2.464804688348239
13, parent0agent4, 1.5797480064825915, 0.9897364456167282
13, parent2agent0, 1.5731064415261073, 2.4590386400366073
13, parent3agent3, 1.5722942574116148, 0.986206222397085
13, parent2agent4, 1.5808787909664528, 0.989394500024567
13, parent1agent1, 1.580433930132016, 2.4631832061292074
13, parent0agent0, 1.5787048652380242, 2.4654608846474857
13, parent0agent1, 1.5752469014736465, 2.4634041526358015
13, parent2agent2, 1.5761695081507585, 0.9888601370257829
13, parent3agent1, 1.5816641716027278, 2.4703933484295244
14, parent2agent1, 1.1484162440695176, 1.7119457175812112
14, parent0agent3, 0.9275669663638416, 1.0160683125517105
14, parent1agent0, 1.4079141453736879, 1.7082501053311407
14, parent3agent3, 1.474795195260766, 1.0129381275879565
14, parent1agent2, 0.9110032705359157, 1.0115683459343399
14, parent2agent3, 1.076640228815173, 1.0141789383170086
14, parent2agent2, 0.8613121830521383, 1.0132496770661845
14, parent2agent4, 1.0048642135608281, 1.0131936739065712
14, parent4agent2, 1.1263313162989503, 1.0139056916740945
14, parent3agent1, 1.4739366638368974, 1.7085218527297328
14, parent0agent2, 0.9275669663638417, 1.0159651467399629
14, parent4agent0, 1.4079141453736876, 1.7060490041953849
14, parent3agent4, 1.4724420436989687, 1.0159435806294441
14, parent4agent4, 1.4079141453736876, 1.0128857105683577
14, parent3agent2, 1.479450414386803, 1.013192100829584
14, parent1agent4, 1.573551103652945, 1.0136600162651894
14, parent0agent4, 0.9275669663638416, 1.01164252611957
14, parent0agent1, 1.258840882922356, 1.7108481026398632
14, parent2agent0, 1.3637442898325522, 1.7159732246747135
14, parent1agent1, 0.9938217496755445, 1.7036892034880773
14, parent4agent3, 1.3140532023487754, 1.014284333409305
14, parent1agent3, 1.4079141453736879, 1.017297536272632
14, parent0agent0, 0.9938217496755444, 1.7081791234923136
14, parent3agent0, 1.4718903754419077, 1.7145096845463548
14, parent4agent1, 1.8772188604982503, 1.7123095917897724
15, parent2agent3, 1.19464012584833, 0.8199811400899244
15, parent3agent0, 1.7190630982880446, 2.2489511552665427
15, parent4agent4, 1.3101520584322677, 0.8183917872130109
15, parent4agent1, 1.640538229689101, 2.247038629304636
15, parent4agent3, 1.1164774063161935, 0.8167907944328271
15, parent4agent2, 1.304455745134736, 0.8195426203704348
15, parent1agent1, 1.169105119955846, 2.2508503191353375
15, parent1agent4, 1.516527867867253, 0.8182582963436108
15, parent0agent0, 1.2950962366505847, 2.24573100494644
15, parent2agent2, 1.1890314867598404, 0.8188687154421331
15, parent3agent1, 1.7207941036319239, 2.2472493069260473
15, parent4agent0, 1.1221737196137251, 2.249984215230964
15, parent0agent1, 1.5575386458396903, 2.2537731246364023
15, parent3agent4, 1.7162658483503577, 0.8178019241312036
15, parent3agent3, 1.7120434784874337, 0.8199511942852075
15, parent0agent3, 1.1182328739361875, 0.8140959889569716
15, parent2agent4, 1.1890314867598402, 0.8176514158842899
15, parent1agent0, 1.42829351919134, 2.2553981465588175
15, parent3agent2, 1.715100434826782, 0.8205082534338803
15, parent0agent4, 1.1410539529961097, 0.8156329207292239
15, parent1agent3, 1.4172642256068508, 0.8195221768794089
15, parent0agent2, 1.3920858226552542, 0.8182926132406414
15, parent2agent0, 1.620896696573556, 2.2468938699465943
15, parent2agent1, 1.2899869903526566, 2.2450591890235083
15, parent1agent2, 0.9319753078893298, 0.8201008941775005
16, parent3agent4, 2.1000340674484637, 0.7218716754457
16, parent2agent1, 1.8461380087240589, 3.1246173720462673
16, parent3agent0, 2.1000340674484637, 3.114470309219512
16, parent3agent1, 1.9687819382329343, 3.1306376459745153
16, parent1agent1, 1.461113760870851, 3.1120629960403403
16, parent0agent1, 1.8176148070505627, 3.120817312685778
16, parent1agent4, 2.076709913928113, 0.7233341396923126
16, parent1agent2, 1.6168670044154596, 0.7218121300648392
16, parent4agent2, 1.7493861772873436, 0.7222608169314803
16, parent4agent1, 2.077396085528721, 3.1134482678169553
16, parent1agent3, 1.950623954868192, 0.7225930888841585
16, parent2agent4, 1.322506137158689, 0.7238493384395087
16, parent3agent3, 2.1000340674484637, 0.7219667417860115
16, parent1agent0, 1.6984520367483495, 3.1198055526486175
16, parent4agent3, 1.4213762690459666, 0.7205097472329469
16, parent3agent2, 1.7062776798018766, 0.7193018241155752
16, parent0agent0, 1.3392951209846249, 3.1077673092780778
16, parent0agent4, 1.2436311837714378, 0.7235656788420646
16, parent0agent3, 1.2436311837714376, 0.7232674037272704
16, parent2agent3, 1.429917803120816, 0.7256234585898905
16, parent4agent0, 1.4213762690459664, 3.1179903038450383
16, parent4agent4, 1.6400495412068845, 0.7234077028759494
16, parent2agent2, 1.322506137158689, 0.7201300717708883
16, parent2agent0, 1.8394247796014256, 3.12585084328028
16, parent0agent2, 1.530622995411, 0.7228392588448121
17, parent0agent4, 1.2726254943897626, 0.44532286729859744
17, parent3agent0, 1.8990014398926889, 3.0990971424234544
17, parent1agent3, 1.5210805759401391, 0.44599465228414786
17, parent0agent2, 1.2726254943897624, 0.44503193210489
17, parent1agent1, 1.3294940911843203, 3.106771895138207
17, parent1agent0, 1.2482149764394272, 3.101064680533487
17, parent4agent0, 1.3678131286395534, 3.1011791561207565
17, parent2agent3, 0.9892536457367197, 0.4452899077618654
17, parent0agent3, 1.102942095137794, 0.44517568387956785
17, parent2agent4, 1.3862567535652714, 0.44504969250931264
17, parent2agent2, 1.275616543186823, 0.44688519350506734
17, parent3agent4, 2.1229011729804736, 0.44366340062178106
17, parent1agent4, 1.6255822948978589, 0.44325450658757204
17, parent0agent1, 1.6119922928936994, 3.0935661706688915
17, parent4agent1, 1.6646027697594563, 3.0938219972420287
17, parent4agent4, 1.3807170260795492, 0.44640715309130374
17, parent3agent3, 2.006805015083104, 0.44491188165393447
17, parent3agent1, 1.7663201165814093, 3.100191366155834
17, parent4agent2, 1.6775066671994519, 0.4432909341684522
17, parent4agent3, 1.3613611799195555, 0.44457132076775285
17, parent2agent1, 1.8873918241029524, 3.0956766907727644
17, parent0agent0, 1.1877837947637782, 3.101054238594671
17, parent2agent0, 1.8808835764336318, 3.097067073179142
17, parent1agent2, 1.1669358616945342, 0.4449244253520801
17, parent3agent2, 1.6585165413909946, 0.44496040986714736
18, parent1agent1, 1.5127509113301825, 3.673200916686717
18, parent2agent3, 1.212657171887468, 0.2054199824364998
18, parent0agent0, 1.3381939349128193, 3.685275399749973
18, parent0agent2, 1.3499841898459721, 0.2050506650721261
18, parent3agent4, 1.6825902739606977, 0.20450582970490339
18, parent0agent1, 1.7095869653071263, 3.6677231379692428
18, parent4agent4, 1.4595195937007563, 0.2046320282470585
18, parent4agent0, 1.631602689901282, 3.6739482426243497
18, parent4agent3, 1.0643658172402894, 0.20429934431057575
18, parent1agent2, 1.0722563930884437, 0.20483788023474164
18, parent1agent0, 1.246135808183867, 3.674134185358046
18, parent3agent2, 2.3836695547776547, 0.20564659225941853
18, parent3agent0, 2.1032378424508718, 3.681659562863858
18, parent1agent3, 1.4200152232792902, 0.2054368558006939
18, parent3agent3, 1.96302198628748, 0.20444414243846262
18, parent4agent2, 1.5487478658047327, 0.2048172783723171
18, parent2agent4, 1.5433818551295049, 0.20528611696161853
18, parent4agent1, 1.65709648193099, 3.6718179935475526
18, parent2agent1, 2.094589660532899, 3.6982168428971693
18, parent2agent2, 1.4331402940488258, 0.20488860007664422
18, parent2agent0, 2.094589660532899, 3.6823288379682344
18, parent3agent1, 2.3836695547776547, 3.6762394220096866
18, parent0agent3, 1.167235238382107, 0.2048622576288152
18, parent1agent4, 1.5359348333429057, 0.2042452655563687
18, parent0agent4, 1.249767022914175, 0.20482344277582681
19, parent4agent4, 0.6824916321562963, 0.04461444939294668
19, parent2agent2, 0.5657630004991306, 0.04452141681314446
19, parent0agent3, 0.6034132919941673, 0.044575760293561376
19, parent3agent3, 1.2532671925008456, 0.04430500616628539
19, parent1agent3, 0.7346140567807726, 0.04464162685601752
19, parent0agent1, 0.8380740166585657, 1.9432406029591083
19, parent3agent2, 0.9747633719451023, 0.04446563012460048
19, parent1agent4, 0.8860476562048794, 0.044646054776225075
19, parent0agent4, 0.6460788782967852, 0.04442949682295371
19, parent4agent3, 0.5042081037562841, 0.044524510399716256
19, parent1agent2, 0.5412945681542535, 0.04463252653357768
19, parent3agent1, 0.974763371945102, 1.9391064394947843
19, parent0agent2, 0.6978870902356783, 0.04448881459203263
19, parent3agent4, 1.114015282222974, 0.04450345722558422
19, parent1agent0, 0.6798402016699254, 1.9407721834634766
19, parent4agent2, 0.6407064301875434, 0.04467757006936081
19, parent2agent4, 0.7943162656014283, 0.044522994050703375
19, parent3agent0, 1.044389327084038, 1.9390759251361598
19, parent1agent1, 0.8828256647277708, 1.9352468416444526
19, parent0agent0, 0.6887444645994031, 1.9404869815164152
19, parent2agent3, 0.6856597953068934, 0.04457491959457133
19, parent4agent0, 0.7187054738625488, 1.9379928566592677
19, parent2agent1, 1.0865647029453502, 1.9331720472262546
19, parent2agent0, 1.1390195506737464, 1.9356502252873518
